,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,2.01812E+13,549,10,100,9,5,549,0,71743.5
1,2.01812E+13,547.1,27,100,9,5,547,0,
2,2.01812E+13,547.1,10,100,9,5,547,0,
3,2.01812E+13,546.5,10,100,9,5,546,0,
4,2.01812E+13,545.8,10,100,9,5,545,0,
5,2.01812E+13,545.2,10,100,9,5,545,0,
6,2.01812E+13,544.5,10,100,9,5,544,0,
7,2.01812E+13,544,10,100,9,5,544,0,
8,2.01812E+13,543.4,10,100,9,5,543,0,
9,2.01812E+13,542.9,10,100,9,5,543,0,
10,2.01812E+13,542.4,10,99,9,5,542,0,
11,2.01812E+13,541.9,10,99,9,5,542,0,
12,2.01812E+13,541.5,10,99,9,5,541,0,
13,2.01812E+13,541.1,10,99,9,5,541,0,
14,2.01812E+13,540.7,10,99,9,5,540,0,
15,2.01812E+13,540.3,10,99,9,5,540,0,
16,2.01812E+13,540,10,99,9,5,540,0,
17,2.01812E+13,539.6,10,99,9,5,539,0,
18,2.01812E+13,539.3,10,99,9,5,539,0,
19,2.01812E+13,539,10,99,9,5,539,0,
20,2.01812E+13,538.7,10,99,9,5,539,0,
21,2.01812E+13,538.5,10,99,9,5,538,0,
22,2.01812E+13,538.2,10,99,9,5,538,0,
23,2.01812E+13,538,10,99,9,5,538,0,
24,2.01812E+13,537.8,10,99,9,5,538,0,
25,2.01812E+13,537.6,10,99,9,5,537,0,
26,2.01812E+13,537.3,10,99,9,5,537,0,
27,2.01812E+13,537.2,10,99,9,5,537,0,
28,2.01812E+13,537,10,99,9,5,537,0,
29,2.01812E+13,536.8,10,99,9,5,537,0,
30,2.01812E+13,536.7,10,99,9,5,537,0,
31,2.01812E+13,536.5,13,99,9,5,536,1,
32,2.01812E+13,534.6,30,99,9,5,536,0,
33,2.01812E+13,535.3,11,99,9,5,536,0,
34,2.01812E+13,532.8,41,99,9,6,532,31,
35,2.01812E+13,522.2,127,99,9,6,525,83,
36,2.01812E+13,531.8,7,99,9,6,532,0,
37,2.01812E+13,532.6,11,99,9,6,533,0,
38,2.01812E+13,533.1,10,99,9,6,533,0,
39,2.01812E+13,533.5,10,99,9,6,533,0,
40,2.01812E+13,533.7,11,99,10,6,533,0,
41,2.01812E+13,521.4,177,99,10,6,519,183,
42,2.01812E+13,530.2,34,98,10,6,529,31,
43,2.01812E+13,529.3,48,98,10,6,529,33,
44,2.01812E+13,532.1,10,98,10,6,532,0,
45,2.01812E+13,523.1,125,98,10,6,531,10,
46,2.01812E+13,529.3,41,98,10,6,526,77,
47,2.01812E+13,527.5,65,98,10,6,527,67,
48,2.01812E+13,532.4,7,98,10,6,532,0,
49,2.01812E+13,533,11,98,10,6,533,0,
50,2.01812E+13,520.9,164,98,10,6,520,154,
51,2.01812E+13,525.7,74,98,10,7,525,74,
52,2.01812E+13,527.1,58,98,10,7,528,42,
53,2.01812E+13,525.7,74,97,10,7,526,73,
54,2.01812E+13,534.1,-25,97,10,7,534,-34,
55,2.01812E+13,526.3,87,97,10,7,525,99,
