,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,20180621144637,543.8,0.0,100,35.0,33.0,547.0,0.0,54944.1
1,20180621144647,543.2,5.0,100,35.0,33.0,546.0,0.0,
2,20180621144657,542.5,10.0,100,35.0,33.0,545.0,0.0,
3,20180621144707,542.0,10.0,100,35.0,33.0,545.0,0.0,
4,20180621144717,541.9,10.0,100,35.0,33.0,545.0,0.0,
5,20180621144727,541.6,10.0,100,35.0,33.0,544.0,0.0,
6,20180621144737,541.3,10.0,100,35.0,33.0,544.0,0.0,
7,20180621144747,541.1,10.0,100,35.0,33.0,544.0,0.0,
8,20180621144757,540.8,11.0,100,35.0,33.0,543.0,0.0,
9,20180621144807,540.5,12.0,100,35.0,33.0,543.0,0.0,
10,20180621144817,540.2,13.0,100,35.0,33.0,543.0,0.0,
11,20180621144827,540.0,13.0,100,35.0,33.0,543.0,0.0,
12,20180621144837,539.7,13.0,100,35.0,33.0,542.0,0.0,
13,20180621144847,539.4,14.0,100,35.0,33.0,542.0,0.0,
14,20180621144857,539.2,14.0,99,35.0,33.0,542.0,0.0,
15,20180621144907,538.9,15.0,99,35.0,33.0,542.0,0.0,
16,20180621144917,538.6,21.0,99,35.0,33.0,541.0,8.0,
17,20180621144927,537.9,40.0,99,35.0,33.0,539.0,43.0,
18,20180621144937,537.7,16.0,99,35.0,33.0,540.0,0.0,
19,20180621144947,535.1,88.0,99,35.0,33.0,536.0,92.0,
20,20180621144957,530.6,163.0,99,35.0,33.0,534.0,76.0,
21,20180621145007,532.1,117.0,99,35.0,33.0,533.0,84.0,
22,20180621145017,534.4,59.0,99,35.0,33.0,535.0,53.0,
23,20180621145027,535.4,25.0,99,35.0,33.0,538.0,7.0,
24,20180621145037,531.9,136.0,99,35.0,33.0,534.0,59.0,
25,20180621145047,534.7,34.0,99,35.0,33.0,537.0,0.0,
26,20180621145057,528.4,241.0,99,35.0,33.0,529.0,95.0,
27,20180621145107,531.7,139.0,98,35.0,34.0,532.0,101.0,
28,20180621145117,534.8,42.0,98,35.0,34.0,536.0,34.0,
29,20180621145127,535.3,21.0,98,35.0,34.0,538.0,0.0,
30,20180621145137,532.8,128.0,98,35.0,34.0,534.0,3.0,
