,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,20180818063417,541.5,15.0,100,34.0,31.0,544.0,0.0,59362.8
1,20180818063427,540.5,24.0,100,34.0,31.0,543.0,10.0,
2,20180818063437,540.9,0.0,100,34.0,31.0,544.0,0.0,
3,20180818063447,540.6,7.0,100,34.0,31.0,543.0,0.0,
4,20180818063457,540.8,2.0,100,34.0,31.0,544.0,0.0,
5,20180818063507,540.9,0.0,100,34.0,31.0,544.0,0.0,
6,20180818063517,541.0,0.0,100,34.0,31.0,544.0,0.0,
7,20180818063527,541.0,0.0,100,34.0,31.0,544.0,0.0,
8,20180818063537,541.0,0.0,100,34.0,31.0,544.0,0.0,
9,20180818063547,541.0,0.0,100,34.0,31.0,544.0,0.0,
10,20180818063557,541.0,0.0,100,34.0,31.0,544.0,0.0,
11,20180818063607,541.0,1.0,100,34.0,31.0,544.0,0.0,
12,20180818063617,541.0,0.0,100,34.0,31.0,544.0,0.0,
13,20180818063627,541.0,0.0,100,34.0,31.0,544.0,0.0,
14,20180818063637,541.0,0.0,100,34.0,31.0,544.0,0.0,
15,20180818063647,540.9,0.0,100,34.0,31.0,544.0,0.0,
16,20180818063657,540.9,0.0,100,34.0,31.0,544.0,0.0,
17,20180818063707,540.9,0.0,100,34.0,31.0,544.0,0.0,
18,20180818063717,540.9,0.0,100,34.0,31.0,544.0,0.0,
19,20180818063727,540.9,0.0,100,34.0,31.0,544.0,0.0,
20,20180818063737,540.9,0.0,100,34.0,31.0,544.0,0.0,
21,20180818063747,540.8,0.0,100,34.0,31.0,544.0,0.0,
22,20180818063757,540.8,0.0,100,34.0,31.0,544.0,0.0,
23,20180818063807,540.8,1.0,100,34.0,31.0,544.0,0.0,
24,20180818063817,540.5,2.0,100,34.0,31.0,543.0,0.0,
25,20180818063827,535.5,97.0,100,34.0,31.0,538.0,87.0,
26,20180818063837,538.6,1.0,100,34.0,31.0,541.0,0.0,
27,20180818063847,535.8,63.0,99,34.0,31.0,539.0,36.0,
28,20180818063857,538.5,2.0,99,34.0,31.0,541.0,0.0,
29,20180818063907,538.7,2.0,99,34.0,31.0,541.0,0.0,
30,20180818063917,538.8,1.0,99,34.0,31.0,542.0,0.0,
31,20180818063927,536.6,67.0,99,34.0,31.0,539.0,63.0,
32,20180818063937,535.8,24.0,99,34.0,31.0,539.0,17.0,
