,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,20180203091046.0,517.2,120.0,72.0,15.0,7.0,519.0,72.0,40841.2
1,20180000000000.0,519.0250000000002,93.5,71.5,15.0,7.25,521.75,40.0,0.0
4,20180203091126.0,517.8,107.0,71.0,15.0,8.0,519.0,62.0,
6,20180203091146.0,524.5,14.0,70.0,15.0,8.0,530.0,-56.0,
9,20180203091216.0,516.4,113.0,70.0,16.0,8.0,518.0,69.0,
10,20180203091226.0,520.1,57.0,70.0,16.0,8.0,525.0,-13.0,
12,20180203091246.0,527.1,10.0,70.0,16.0,8.0,530.0,-11.0,
13,20180203091256.0,523.1,58.0,70.0,16.0,8.0,525.0,28.0,
14,20180203091306.0,523.4,53.0,70.0,16.0,8.0,526.0,24.0,
15,20180203091316.0,528.4,3.0,70.0,16.0,8.0,531.0,-16.0,
20,20180203091406.0,519.6,103.0,70.0,16.0,8.0,522.0,76.0,
22,20180203091426.0,537.8,-71.0,70.0,17.0,9.0,541.0,-87.0,
23,20180203091436.0,530.4,12.0,70.0,17.0,9.0,533.0,0.0,
28,20180203091526.0,523.0,69.0,68.0,17.0,9.0,525.0,36.0,
32,20180203091606.0,518.9,102.0,68.0,17.0,9.0,521.0,46.0,
37,20180203091656.0,516.8,115.0,68.0,18.0,9.0,519.0,60.0,
38,20180203091706.0,521.8,77.0,68.0,18.0,9.0,524.0,35.0,
44,20180203091806.0,521.5,80.0,67.0,18.0,10.0,523.0,52.0,
45,20180203091816.0,524.4,37.0,66.0,18.0,10.0,527.0,21.0,
48,20180203091846.0,522.6,66.0,66.0,18.0,10.0,524.0,48.0,
49,20180203091856.0,521.0,89.0,66.0,19.0,10.0,523.0,46.0,
50,20180203091906.0,521.7,68.0,66.0,19.0,10.0,525.0,25.0,
53,20180203091936.0,521.8,73.0,66.0,19.0,10.0,522.0,56.0,
54,20180203092136.0,522.1,71.0,64.0,20.0,10.0,524.0,27.0,
58,20180203092216.0,518.6,102.0,64.0,20.0,11.0,521.0,46.0,
60,20180203092236.0,518.8,95.0,63.0,20.0,11.0,521.0,39.0,
62,20180203092256.0,519.4,90.0,62.0,20.0,11.0,522.0,43.0,
71,20180203092426.0,535.4,-85.0,62.0,21.0,11.0,539.0,-10.0,
73,20180203092446.0,521.6,96.0,62.0,21.0,11.0,524.0,44.0,
74,20180203092456.0,523.5,53.0,62.0,21.0,11.0,526.0,12.0,
78,20180203092536.0,520.5,89.0,61.0,21.0,12.0,523.0,40.0,
81,20180203092606.0,516.5,127.0,60.0,21.0,12.0,518.0,71.0,
88,20180203092716.0,522.8,89.0,60.0,22.0,12.0,525.0,38.0,
