,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,20181213061321,558.4,1.0,100,17.0,11.0,563.0,0.0,76134.5
1,20181213061331,558.0,2.0,100,17.0,10.0,563.0,0.0,
2,20181213061341,557.6,2.0,100,17.0,10.0,562.0,0.0,
3,20181213061351,557.2,2.0,100,17.0,10.0,562.0,0.0,
4,20181213061401,556.9,2.0,100,17.0,10.0,561.0,0.0,
5,20181213061411,556.6,2.0,100,17.0,10.0,561.0,0.0,
6,20181213061421,556.3,2.0,100,17.0,10.0,561.0,0.0,
7,20181213061431,556.0,2.0,100,17.0,10.0,560.0,0.0,
8,20181213061441,555.7,1.0,100,17.0,10.0,560.0,0.0,
9,20181213061451,555.4,2.0,100,17.0,10.0,560.0,0.0,
10,20181213061501,555.1,2.0,100,17.0,10.0,560.0,0.0,
11,20181213061511,554.8,2.0,100,17.0,10.0,559.0,0.0,
12,20181213061521,554.6,2.0,100,17.0,10.0,559.0,0.0,
13,20181213061531,554.4,2.0,100,17.0,10.0,559.0,0.0,
14,20181213061541,554.1,2.0,100,17.0,10.0,558.0,0.0,
15,20181213061551,553.9,2.0,100,17.0,10.0,558.0,0.0,
16,20181213061601,553.6,1.0,100,17.0,10.0,558.0,0.0,
17,20181213061611,553.4,1.0,100,17.0,10.0,558.0,0.0,
18,20181213061621,553.2,1.0,100,17.0,10.0,557.0,0.0,
19,20181213061631,552.9,1.0,100,17.0,10.0,557.0,0.0,
20,20181213061641,552.7,1.0,100,17.0,10.0,558.0,0.0,
21,20181213061651,552.5,1.0,100,17.0,10.0,557.0,0.0,
22,20181213061701,552.3,1.0,100,17.0,10.0,557.0,0.0,
23,20181213061711,552.1,1.0,100,17.0,10.0,557.0,0.0,
24,20181213061721,551.9,1.0,100,17.0,10.0,556.0,0.0,
25,20181213061731,551.7,1.0,100,17.0,10.0,556.0,0.0,
26,20181213061741,551.5,2.0,100,17.0,10.0,556.0,0.0,
27,20181213061751,549.8,6.0,100,17.0,10.0,554.0,0.0,
28,20181213061801,549.0,11.0,100,17.0,10.0,553.0,0.0,
29,20181213061811,547.9,0.0,100,17.0,10.0,552.0,0.0,
30,20181213061821,547.4,10.0,100,17.0,10.0,552.0,0.0,
31,20181213061831,546.5,16.0,100,17.0,10.0,551.0,0.0,
32,20181213061841,546.8,1.0,100,17.0,10.0,551.0,0.0,
33,20181213061851,546.8,1.0,100,17.0,10.0,551.0,0.0,
34,20181213061901,546.7,1.0,100,17.0,10.0,551.0,0.0,
35,20181213061911,546.7,1.0,100,17.0,10.0,551.0,0.0,
36,20181213061921,546.6,1.0,100,17.0,10.0,551.0,0.0,
37,20181213061931,546.5,1.0,100,17.0,10.0,551.0,0.0,
38,20181213061941,546.4,1.0,100,17.0,10.0,551.0,0.0,
39,20181213061951,546.3,1.0,100,17.0,10.0,551.0,0.0,
40,20181213062001,546.2,1.0,100,17.0,10.0,551.0,0.0,
41,20181213062011,546.1,1.0,100,17.0,10.0,551.0,0.0,
42,20181213062021,546.0,1.0,100,17.0,10.0,550.0,0.0,
43,20181213062031,545.9,1.0,100,17.0,10.0,550.0,0.0,
44,20181213062041,545.7,1.0,100,17.0,10.0,550.0,0.0,
45,20181213062051,545.7,1.0,100,17.0,10.0,550.0,0.0,
46,20181213062101,545.5,1.0,100,17.0,10.0,550.0,0.0,
47,20181213062111,545.4,1.0,100,17.0,10.0,550.0,0.0,
48,20181213062121,545.3,1.0,100,17.0,10.0,550.0,0.0,
49,20181213062131,545.2,1.0,100,17.0,10.0,550.0,0.0,
50,20181213062141,545.1,1.0,100,17.0,10.0,550.0,0.0,
51,20181213062151,545.0,1.0,100,17.0,10.0,549.0,0.0,
52,20181213062201,544.9,1.0,100,17.0,10.0,549.0,0.0,
53,20181213062211,544.8,1.0,100,17.0,10.0,549.0,0.0,
54,20181213062221,544.7,1.0,100,17.0,10.0,549.0,0.0,
55,20181213062231,544.7,1.0,100,17.0,10.0,549.0,0.0,
56,20181213062241,544.6,1.0,100,17.0,10.0,549.0,0.0,
57,20181213062251,544.5,1.0,100,17.0,10.0,549.0,0.0,
58,20181213062301,544.4,1.0,100,17.0,10.0,549.0,0.0,
59,20181213062311,544.4,1.0,100,17.0,10.0,549.0,0.0,
60,20181213062321,544.3,1.0,100,17.0,10.0,549.0,0.0,
61,20181213062331,544.2,1.0,100,17.0,10.0,549.0,0.0,
62,20181213062341,544.1,1.0,100,17.0,10.0,548.0,0.0,
63,20181213062351,544.0,1.0,100,17.0,10.0,548.0,0.0,
64,20181213062401,544.0,1.0,100,17.0,10.0,548.0,0.0,
65,20181213062411,543.9,1.0,100,17.0,10.0,548.0,0.0,
66,20181213062421,543.8,1.0,100,17.0,10.0,548.0,0.0,
67,20181213062431,542.7,12.0,100,17.0,10.0,547.0,6.0,
68,20181213062441,540.1,26.0,99,17.0,10.0,544.0,9.0,
69,20181213062451,539.9,14.0,99,17.0,10.0,544.0,0.0,
70,20181213062501,537.9,27.0,99,17.0,10.0,542.0,11.0,
71,20181213062511,538.5,13.0,99,17.0,10.0,543.0,0.0,
72,20181213062521,537.7,15.0,99,17.0,10.0,542.0,0.0,
73,20181213062531,536.2,13.0,99,17.0,10.0,541.0,0.0,
74,20181213062541,533.3,52.0,99,17.0,10.0,537.0,33.0,
75,20181213062551,528.6,80.0,99,17.0,10.0,532.0,57.0,
76,20181213062601,530.8,45.0,99,17.0,10.0,535.0,24.0,
77,20181213062611,531.0,40.0,99,17.0,10.0,535.0,21.0,
78,20181213062621,530.6,42.0,99,17.0,10.0,534.0,25.0,
79,20181213062631,529.3,62.0,99,17.0,10.0,533.0,38.0,
80,20181213062641,526.7,76.0,99,17.0,10.0,530.0,51.0,
81,20181213062651,528.6,59.0,99,17.0,10.0,532.0,35.0,
82,20181213062701,525.6,101.0,98,17.0,10.0,529.0,70.0,
83,20181213062711,532.7,10.0,98,17.0,10.0,537.0,0.0,
84,20181213062721,528.4,59.0,98,17.0,10.0,532.0,34.0,
85,20181213062731,532.9,10.0,98,17.0,10.0,537.0,0.0,
86,20181213062741,533.3,13.0,98,17.0,10.0,535.0,28.0,
87,20181213062751,524.6,117.0,98,17.0,10.0,528.0,79.0,
88,20181213062801,527.1,81.0,98,17.0,10.0,531.0,41.0,
89,20181213062811,528.1,69.0,98,17.0,10.0,532.0,33.0,
90,20181213062821,526.5,77.0,98,17.0,10.0,530.0,48.0,
91,20181213062831,527.4,57.0,98,17.0,10.0,531.0,36.0,
92,20181213062841,532.3,-4.0,98,17.0,10.0,537.0,-13.0,
93,20181213062851,533.9,4.0,98,17.0,10.0,536.0,25.0,
94,20181213062901,529.8,44.0,97,17.0,10.0,534.0,24.0,
95,20181213062911,528.4,67.0,97,17.0,10.0,532.0,42.0,
96,20181213062921,528.2,59.0,97,17.0,10.0,532.0,35.0,
97,20181213062931,533.7,-4.0,97,17.0,11.0,538.0,-16.0,
98,20181213062941,531.9,57.0,97,17.0,11.0,535.0,36.0,
99,20181213062951,536.7,-26.0,97,17.0,11.0,541.0,-41.0,
100,20181213063001,534.1,12.0,97,17.0,11.0,538.0,0.0,
101,20181213063011,534.3,12.0,96,17.0,11.0,538.0,0.0,
102,20181213063021,534.5,12.0,96,17.0,11.0,539.0,0.0,
103,20181213063031,534.6,12.0,96,17.0,11.0,539.0,0.0,
104,20181213063041,534.7,12.0,96,17.0,11.0,539.0,0.0,
105,20181213063051,534.8,12.0,96,17.0,11.0,539.0,0.0,
106,20181213063101,534.9,12.0,96,17.0,11.0,539.0,0.0,
107,20181213063111,530.3,66.0,96,17.0,11.0,534.0,44.0,
108,20181213063121,527.2,76.0,96,18.0,11.0,531.0,48.0,
109,20181213063131,528.6,83.0,96,18.0,11.0,532.0,56.0,
110,20181213063141,528.7,66.0,96,18.0,11.0,532.0,40.0,
111,20181213063151,530.9,41.0,96,18.0,11.0,535.0,19.0,
112,20181213063201,529.9,52.0,96,18.0,11.0,534.0,29.0,
113,20181213063211,530.5,45.0,96,18.0,11.0,534.0,23.0,
114,20181213063221,530.4,46.0,96,18.0,11.0,534.0,29.0,
115,20181213063231,530.1,47.0,96,18.0,11.0,534.0,24.0,
116,20181213063241,531.1,35.0,96,18.0,11.0,535.0,18.0,
117,20181213063251,529.8,56.0,96,18.0,11.0,534.0,33.0,
118,20181213063301,530.1,53.0,96,18.0,11.0,534.0,29.0,
119,20181213063311,529.8,58.0,96,18.0,11.0,533.0,36.0,
120,20181213063321,532.8,-1.0,96,18.0,11.0,538.0,-18.0,
121,20181213063331,534.5,-4.0,95,18.0,11.0,539.0,-16.0,
122,20181213063341,528.3,76.0,95,18.0,12.0,532.0,49.0,
123,20181213063351,530.6,41.0,95,18.0,12.0,535.0,23.0,
124,20181213063401,531.4,34.0,95,18.0,12.0,535.0,17.0,
125,20181213063411,531.7,39.0,95,18.0,12.0,535.0,21.0,
126,20181213063421,530.5,51.0,95,18.0,12.0,534.0,28.0,
127,20181213063431,530.6,50.0,95,18.0,12.0,534.0,27.0,
128,20181213063441,529.8,52.0,94,18.0,12.0,534.0,29.0,
129,20181213063451,531.8,32.0,94,18.0,12.0,536.0,16.0,
