,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,20180218152741,533.0,8.0,85,21.0,17.0,535.0,-8.0,48089.9
1,20180218152751,532.8,31.0,85,21.0,17.0,536.0,6.0,
2,20180218152801,536.2,-13.0,85,21.0,17.0,538.0,-15.0,
3,20180218152811,531.5,59.0,85,21.0,17.0,532.0,50.0,
4,20180218152821,532.5,23.0,85,21.0,17.0,534.0,20.0,
5,20180218152831,532.9,44.0,84,21.0,17.0,533.0,43.0,
6,20180218152841,520.8,220.0,84,21.0,17.0,521.0,94.0,
7,20180218152851,533.6,-17.0,84,21.0,17.0,536.0,-18.0,
8,20180218152901,531.8,34.0,84,21.0,17.0,532.0,33.0,
9,20180218152911,527.5,85.0,84,21.0,17.0,528.0,72.0,
10,20180218152921,528.5,72.0,84,21.0,17.0,530.0,54.0,
11,20180218152931,534.1,-10.0,84,21.0,17.0,535.0,15.0,
12,20180218152941,527.1,91.0,84,21.0,17.0,528.0,63.0,
13,20180218152951,531.1,31.0,84,21.0,17.0,533.0,26.0,
14,20180218153001,529.1,60.0,84,21.0,17.0,531.0,38.0,
15,20180218153011,534.1,-7.0,84,21.0,17.0,535.0,16.0,
16,20180218153021,527.0,87.0,83,21.0,17.0,528.0,76.0,
17,20180218153031,531.9,-5.0,83,21.0,17.0,534.0,-4.0,
18,20180218153041,528.1,72.0,83,21.0,17.0,529.0,59.0,
19,20180218153051,533.1,-15.0,83,21.0,17.0,535.0,-20.0,
20,20180218153101,528.7,65.0,83,21.0,17.0,530.0,57.0,
21,20180218153111,528.6,41.0,83,21.0,17.0,533.0,-9.0,
22,20180218153121,531.5,33.0,83,21.0,17.0,532.0,51.0,
23,20180218153131,527.3,87.0,83,21.0,17.0,528.0,75.0,
24,20180218153141,528.0,66.0,83,21.0,17.0,529.0,53.0,
25,20180218153151,529.5,46.0,83,21.0,17.0,531.0,35.0,
26,20180218153201,530.0,43.0,82,21.0,17.0,531.0,34.0,
27,20180218153211,529.8,60.0,82,21.0,17.0,531.0,47.0,
28,20180218153221,527.9,76.0,82,21.0,17.0,529.0,63.0,
29,20180218153231,525.3,95.0,82,21.0,17.0,526.0,84.0,
30,20180218153241,528.2,65.0,82,21.0,17.0,529.0,49.0,
