,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,20180503064005,543.7,2.0,100,26.0,23.0,547.0,0.0,55513.4
1,20180503064015,543.0,10.0,100,26.0,23.0,546.0,7.0,
2,20180503064025,540.9,47.0,100,26.0,23.0,543.0,44.0,
3,20180503064035,538.4,41.0,100,26.0,23.0,541.0,33.0,
4,20180503064045,538.4,27.0,100,26.0,23.0,541.0,18.0,
5,20180503064055,539.6,0.0,100,26.0,23.0,542.0,0.0,
6,20180503064105,539.8,2.0,100,26.0,23.0,543.0,0.0,
7,20180503064115,535.3,63.0,99,26.0,23.0,537.0,54.0,
8,20180503064125,533.9,63.0,99,26.0,23.0,536.0,50.0,
9,20180503064135,535.6,37.0,99,26.0,23.0,535.0,93.0,
10,20180503064145,535.7,24.0,99,26.0,23.0,538.0,19.0,
11,20180503064155,533.8,47.0,99,26.0,23.0,536.0,33.0,
12,20180503064205,536.6,0.0,99,26.0,23.0,539.0,0.0,
13,20180503064215,536.5,0.0,99,26.0,23.0,539.0,0.0,
14,20180503064225,531.8,86.0,99,26.0,23.0,534.0,73.0,
15,20180503064235,532.9,54.0,99,26.0,23.0,535.0,43.0,
16,20180503064245,535.1,17.0,99,26.0,23.0,537.0,13.0,
17,20180503064255,534.3,31.0,99,26.0,23.0,537.0,19.0,
18,20180503064305,534.2,-6.0,99,26.0,23.0,537.0,0.0,
19,20180503064315,536.0,1.0,99,26.0,23.0,539.0,0.0,
20,20180503064325,536.5,1.0,99,26.0,23.0,539.0,0.0,
21,20180503064335,536.9,1.0,99,26.0,23.0,540.0,0.0,
22,20180503064345,537.2,1.0,99,26.0,23.0,540.0,0.0,
23,20180503064355,536.5,1.0,99,26.0,23.0,539.0,0.0,
24,20180503064405,533.7,4.0,98,26.0,23.0,536.0,5.0,
25,20180503064415,533.5,41.0,98,26.0,23.0,536.0,23.0,
26,20180503064425,533.7,37.0,98,26.0,23.0,536.0,30.0,
27,20180503064435,532.8,59.0,98,26.0,23.0,535.0,38.0,
28,20180503064445,532.9,58.0,98,26.0,23.0,535.0,36.0,
29,20180503064455,534.3,22.0,98,26.0,23.0,537.0,42.0,
30,20180503064505,534.9,20.0,98,26.0,23.0,537.0,25.0,
31,20180503064515,534.6,25.0,98,26.0,23.0,537.0,20.0,
32,20180503064525,533.6,48.0,98,26.0,23.0,536.0,37.0,
33,20180503064535,533.8,41.0,98,26.0,23.0,536.0,31.0,
34,20180503064545,534.2,27.0,98,26.0,23.0,537.0,21.0,
35,20180503064555,534.2,34.0,98,26.0,23.0,537.0,25.0,
36,20180503064605,535.2,15.0,98,26.0,23.0,538.0,11.0,
37,20180503064615,538.3,-49.0,98,26.0,23.0,543.0,-74.0,
38,20180503064625,538.3,0.0,98,26.0,23.0,541.0,0.0,
39,20180503064635,537.8,2.0,98,26.0,23.0,540.0,1.0,
40,20180503064645,533.6,73.0,98,26.0,23.0,535.0,65.0,
41,20180503064655,530.5,94.0,97,26.0,23.0,532.0,74.0,
42,20180503064705,535.0,28.0,97,26.0,23.0,537.0,21.0,
43,20180503064715,539.4,-33.0,97,26.0,23.0,540.0,0.0,
44,20180503064725,533.7,75.0,97,26.0,23.0,535.0,74.0,
45,20180503064735,531.3,85.0,97,26.0,23.0,533.0,71.0,
46,20180503064745,534.4,25.0,97,26.0,23.0,537.0,14.0,
47,20180503064755,534.2,43.0,97,26.0,23.0,537.0,29.0,
48,20180503064805,534.0,38.0,97,26.0,23.0,536.0,29.0,
49,20180503064815,534.4,39.0,97,26.0,23.0,537.0,31.0,
50,20180503064825,534.3,45.0,97,26.0,23.0,536.0,35.0,
51,20180503064835,532.5,69.0,97,26.0,23.0,536.0,26.0,
52,20180503064845,542.3,-90.0,97,26.0,23.0,545.0,-95.0,
53,20180503064855,532.7,87.0,97,26.0,23.0,534.0,80.0,
54,20180503064905,528.7,132.0,97,26.0,23.0,530.0,7.0,
55,20180503064915,535.0,0.0,97,26.0,23.0,537.0,20.0,
56,20180503064925,536.4,-17.0,97,26.0,23.0,539.0,-18.0,
