,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,20180310143348.0,530.7,15.0,62.0,20.0,17.0,533.0,3.0,46392.3
1,20180310143358.0,528.3,102.0,62.0,20.0,17.0,528.0,0.0,
2,20180310143638.0,522.3,138.0,62.0,20.0,17.0,523.0,18.0,
3,20180310143648.0,529.1,13.0,61.0,20.0,17.0,531.0,18.0,
4,20180310143658.0,527.3,51.0,61.0,20.0,17.0,529.0,37.0,
5,20180000000000.0,528.3,45.0,61.0,20.0,17.0,530.0,33.0,0.0
6,20180310143718.0,528.6,37.0,61.0,20.0,17.0,531.0,27.0,
7,20180310143728.0,529.3,39.0,61.0,20.0,17.0,531.0,29.0,
8,20180310143738.0,529.7,29.0,61.0,20.0,17.0,532.0,22.0,
9,20180310143748.0,532.0,-14.0,61.0,20.0,17.0,535.0,-18.0,
13,20180310143828.0,537.9,-63.0,61.0,20.0,17.0,540.0,-56.0,
14,20180310143838.0,533.1,1.0,61.0,20.0,17.0,536.0,0.0,
16,20180310143858.0,534.5,-60.0,61.0,20.0,17.0,538.0,-68.0,
17,20180310143908.0,532.7,1.0,61.0,20.0,17.0,535.0,0.0,
18,20180310143918.0,532.5,1.0,61.0,20.0,17.0,535.0,0.0,
19,20180310143928.0,532.1,0.0,61.0,20.0,17.0,535.0,0.0,
21,20180310143948.0,527.2,0.0,61.0,20.0,17.0,530.0,-19.0,
22,20180310143958.0,529.2,-2.0,61.0,20.0,17.0,532.0,-19.0,
23,20180310144008.0,524.4,93.0,61.0,20.0,17.0,526.0,66.0,
26,20180310144038.0,528.0,30.0,61.0,20.0,17.0,530.0,24.0,
27,20180310144048.0,529.7,-6.0,61.0,20.0,17.0,533.0,-19.0,
28,20180310144058.0,528.7,29.0,61.0,20.0,17.0,531.0,20.0,
30,20180310144118.0,539.6,-127.0,61.0,20.0,17.0,543.0,-30.0,
32,20180310144138.0,526.2,55.0,61.0,20.0,17.0,528.0,55.0,
33,20180310144148.0,530.0,-15.0,60.0,20.0,17.0,533.0,-19.0,
35,20180310144208.0,526.7,53.0,60.0,20.0,17.0,529.0,38.0,
39,20180310144248.0,530.6,-4.0,60.0,20.0,17.0,533.0,8.0,
40,20180310144258.0,527.6,35.0,60.0,20.0,17.0,530.0,27.0,
41,20180310144308.0,529.2,26.0,60.0,20.0,17.0,530.0,35.0,
42,20180310144318.0,528.5,25.0,60.0,20.0,17.0,531.0,18.0,
43,20180310144328.0,527.8,40.0,60.0,20.0,17.0,530.0,30.0,
44,20180310144338.0,530.5,-14.0,60.0,20.0,17.0,533.0,-19.0,
46,20180310144358.0,527.0,59.0,60.0,20.0,17.0,529.0,46.0,
48,20180310144418.0,527.4,40.0,60.0,20.0,17.0,529.0,30.0,
49,20180310144428.0,529.2,23.0,60.0,20.0,17.0,531.0,17.0,
50,20180310144438.0,526.4,52.0,60.0,20.0,17.0,528.0,39.0,
51,20180310144448.0,530.7,-18.0,60.0,20.0,17.0,533.0,-19.0,
52,20180310144458.0,537.1,-62.0,60.0,20.0,17.0,540.0,-69.0,
59,20180310144608.0,523.3,86.0,59.0,20.0,17.0,525.0,73.0,
61,20180310144628.0,527.9,-42.0,59.0,20.0,17.0,534.0,-39.0,
63,20180310144648.0,523.7,81.0,59.0,20.0,17.0,525.0,66.0,
64,20180310144658.0,528.0,10.0,59.0,20.0,17.0,529.0,25.0,
69,20180310144748.0,527.5,77.0,58.0,20.0,17.0,529.0,74.0,
76,20180310144858.0,525.8,45.0,58.0,20.0,17.0,527.0,37.0,
78,20180310144918.0,529.0,-16.0,58.0,20.0,17.0,531.0,-19.0,
83,20180310145008.0,526.6,34.0,58.0,20.0,17.0,529.0,25.0,
84,20180310145018.0,526.2,43.0,58.0,20.0,17.0,528.0,30.0,
86,20180310145038.0,524.5,70.0,58.0,20.0,17.0,526.0,56.0,
87,20180310145048.0,528.1,-15.0,58.0,20.0,17.0,532.0,-82.0,
90,20180310145118.0,528.8,-14.0,58.0,20.0,17.0,531.0,-20.0,
94,20180310145158.0,528.5,16.0,57.0,20.0,17.0,529.0,35.0,
95,20180310145208.0,524.8,67.0,57.0,20.0,17.0,526.0,54.0,
96,20180310145218.0,529.4,-14.0,57.0,20.0,17.0,532.0,-18.0,
98,20180310145238.0,524.1,76.0,57.0,20.0,17.0,526.0,63.0,
99,20180310145248.0,526.8,44.0,57.0,20.0,17.0,528.0,37.0,
101,20180310145308.0,521.9,123.0,57.0,20.0,17.0,524.0,86.0,
102,20180310145318.0,522.3,89.0,56.0,20.0,17.0,524.0,75.0,
106,20180310145358.0,525.4,54.0,56.0,20.0,17.0,527.0,41.0,
107,20180310145408.0,524.1,61.0,56.0,20.0,17.0,526.0,48.0,
108,20180310145418.0,529.0,-13.0,56.0,20.0,17.0,531.0,-17.0,
110,20180310145438.0,530.6,1.0,56.0,20.0,17.0,533.0,0.0,
111,20180310145448.0,530.5,1.0,56.0,20.0,17.0,533.0,0.0,
112,20180310145458.0,530.6,1.0,56.0,20.0,17.0,533.0,0.0,
113,20180310145508.0,530.6,1.0,56.0,20.0,17.0,533.0,0.0,
114,20180310145518.0,521.7,123.0,56.0,20.0,17.0,524.0,90.0,
115,20180310145528.0,530.2,-47.0,56.0,20.0,17.0,537.0,-4.0,
116,20180310145538.0,531.3,0.0,56.0,20.0,17.0,533.0,-1.0,
117,20180310145548.0,530.7,1.0,56.0,20.0,17.0,533.0,0.0,
118,20180310145558.0,524.1,90.0,56.0,20.0,17.0,525.0,91.0,
119,20180310145608.0,528.0,-13.0,56.0,20.0,17.0,530.0,-16.0,
120,20180310145618.0,526.1,32.0,56.0,20.0,17.0,528.0,21.0,
123,20180310145648.0,531.0,1.0,56.0,20.0,17.0,534.0,0.0,
124,20180310145658.0,530.9,1.0,56.0,20.0,17.0,533.0,0.0,
125,20180310145708.0,531.0,0.0,56.0,20.0,17.0,533.0,0.0,
127,20180310145728.0,531.1,0.0,56.0,20.0,17.0,534.0,0.0,
128,20180310145738.0,531.1,0.0,56.0,20.0,17.0,534.0,0.0,
129,20180310145748.0,527.8,50.0,56.0,20.0,17.0,530.0,40.0,
130,20180310145758.0,529.6,1.0,56.0,20.0,17.0,532.0,0.0,
131,20180310145808.0,521.4,156.0,56.0,20.0,17.0,522.0,34.0,
133,20180310145828.0,520.3,182.0,56.0,20.0,17.0,521.0,70.0,
134,20180310145838.0,534.7,-121.0,56.0,20.0,17.0,538.0,-19.0,
135,20180310145848.0,530.6,1.0,56.0,20.0,17.0,533.0,0.0,
136,20180310145858.0,529.6,-3.0,56.0,20.0,17.0,532.0,-6.0,
137,20180310145908.0,524.6,65.0,56.0,20.0,17.0,526.0,56.0,
138,20180310145918.0,528.3,-16.0,55.0,20.0,17.0,531.0,-20.0,
140,20180310145938.0,531.2,1.0,55.0,20.0,17.0,534.0,0.0,
141,20180310145948.0,528.7,-1.0,55.0,20.0,17.0,531.0,0.0,
142,20180310145958.0,530.5,0.0,55.0,20.0,17.0,533.0,0.0,
143,20180310150008.0,530.9,4.0,55.0,20.0,17.0,533.0,8.0,
144,20180310150018.0,530.8,2.0,55.0,20.0,17.0,533.0,0.0,
145,20180310150028.0,530.6,10.0,55.0,20.0,17.0,533.0,0.0,
146,20180310150038.0,530.5,0.0,55.0,20.0,17.0,533.0,0.0,
147,20180310150048.0,530.5,-1.0,55.0,20.0,17.0,533.0,0.0,
148,20180310150058.0,530.5,6.0,55.0,20.0,17.0,533.0,0.0,
149,20180310150108.0,530.5,8.0,55.0,20.0,17.0,533.0,0.0,
150,20180310150118.0,530.9,1.0,55.0,20.0,17.0,533.0,0.0,
151,20180310150128.0,530.7,10.0,55.0,20.0,17.0,532.0,18.0,
152,20180310150138.0,527.2,48.0,55.0,20.0,17.0,529.0,43.0,
153,20180310150148.0,533.5,-52.0,55.0,20.0,17.0,536.0,-57.0,
154,20180310150158.0,531.1,1.0,55.0,20.0,17.0,534.0,0.0,
156,20180310150218.0,531.2,0.0,55.0,20.0,17.0,534.0,0.0,
157,20180310150228.0,531.3,0.0,55.0,20.0,17.0,534.0,0.0,
158,20180310150238.0,531.3,0.0,55.0,20.0,17.0,534.0,0.0,
159,20180310150248.0,531.4,0.0,55.0,20.0,17.0,534.0,0.0,
160,20180310150258.0,531.4,0.0,55.0,20.0,17.0,534.0,0.0,
161,20180310150308.0,526.2,96.0,55.0,20.0,17.0,528.0,91.0,
162,20180310150318.0,524.3,97.0,55.0,20.0,17.0,525.0,95.0,
163,20180310150328.0,530.2,-10.0,55.0,20.0,17.0,533.0,-13.0,
