,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,20181104052940.0,540.2,0.0,100.0,25.0,20.0,543.0,0.0,73716.3
1,20181104052950.0,540.1,0.0,100.0,25.0,20.0,543.0,0.0,
2,20181104053000.0,540.1,0.0,100.0,25.0,20.0,543.0,0.0,
3,20181104053010.0,540.1,0.0,100.0,25.0,20.0,544.0,0.0,
4,20181104053020.0,540.1,0.0,100.0,25.0,20.0,544.0,0.0,
5,20181104053030.0,540.1,0.0,100.0,25.0,20.0,543.0,0.0,
6,20181104053040.0,540.0,0.0,100.0,25.0,20.0,544.0,0.0,
7,20181104053050.0,540.0,0.0,100.0,25.0,20.0,544.0,0.0,
8,20181104053100.0,540.0,0.0,100.0,25.0,20.0,544.0,0.0,
9,20181104053110.0,540.0,0.0,100.0,25.0,20.0,544.0,0.0,
10,20181104053120.0,540.0,0.0,100.0,25.0,20.0,543.0,0.0,
11,20181104053130.0,540.0,0.0,100.0,25.0,20.0,543.0,0.0,
12,20181104053140.0,540.0,0.0,100.0,25.0,20.0,544.0,0.0,
13,20181104053150.0,540.0,0.0,100.0,25.0,20.0,544.0,0.0,
14,20181104053200.0,540.0,0.0,100.0,25.0,20.0,543.0,0.0,
15,20181104053210.0,539.9,0.0,100.0,25.0,20.0,544.0,0.0,
16,20181104053220.0,539.9,0.0,100.0,25.0,20.0,543.0,0.0,
17,20181104053230.0,539.9,0.0,100.0,25.0,20.0,544.0,0.0,
18,20181104053240.0,539.9,0.0,100.0,25.0,20.0,543.0,0.0,
19,20181104053250.0,539.9,0.0,100.0,25.0,20.0,543.0,0.0,
20,20181104053300.0,539.9,0.0,100.0,25.0,20.0,543.0,0.0,
21,20181104053310.0,539.9,0.0,100.0,25.0,20.0,543.0,0.0,
22,20181104053320.0,539.9,0.0,100.0,25.0,20.0,543.0,0.0,
23,20181104053330.0,539.9,0.0,100.0,25.0,20.0,543.0,0.0,
24,20181104053340.0,539.9,0.0,100.0,25.0,20.0,543.0,0.0,
25,20181104053350.0,539.9,0.0,100.0,25.0,20.0,543.0,0.0,
26,20181104053400.0,539.8,0.0,100.0,25.0,20.0,543.0,0.0,
27,20181104053410.0,539.8,0.0,100.0,25.0,20.0,543.0,0.0,
28,20181104053420.0,539.8,0.0,100.0,25.0,20.0,543.0,0.0,
29,20181104053430.0,539.8,0.0,100.0,25.0,20.0,543.0,0.0,
30,20181104053440.0,539.8,0.0,100.0,25.0,20.0,543.0,0.0,
31,20181104053450.0,539.8,0.0,100.0,25.0,20.0,543.0,0.0,
32,20181104053500.0,539.8,0.0,100.0,25.0,20.0,543.0,0.0,
33,20181104053510.0,539.8,0.0,100.0,25.0,20.0,543.0,0.0,
34,20181104053520.0,539.8,0.0,100.0,25.0,20.0,543.0,0.0,
35,20181104053530.0,539.8,0.0,100.0,25.0,20.0,543.0,0.0,
36,20181104053540.0,539.8,0.0,100.0,25.0,20.0,543.0,0.0,
37,20181104053550.0,539.7,0.0,100.0,25.0,20.0,543.0,0.0,
38,20181104053600.0,539.7,0.0,100.0,25.0,20.0,543.0,0.0,
39,20181104053610.0,539.7,0.0,100.0,25.0,20.0,543.0,0.0,
40,20181104053620.0,539.7,0.0,100.0,25.0,20.0,543.0,0.0,
41,20181104053630.0,539.7,0.0,100.0,25.0,20.0,543.0,0.0,
42,20181104053640.0,539.7,0.0,100.0,25.0,20.0,543.0,0.0,
43,20181104053650.0,539.7,0.0,100.0,25.0,20.0,543.0,0.0,
44,20181104053700.0,539.7,0.0,100.0,25.0,20.0,543.0,0.0,
45,20181104053710.0,539.7,0.0,100.0,25.0,20.0,543.0,0.0,
46,20181104053720.0,539.7,0.0,100.0,25.0,20.0,543.0,0.0,
47,20181104053730.0,539.7,0.0,100.0,25.0,20.0,543.0,0.0,
48,20181104053740.0,539.7,0.0,100.0,25.0,20.0,543.0,0.0,
49,20181104053750.0,539.4,3.0,100.0,25.0,20.0,543.0,0.0,
50,20181104053800.0,538.4,19.0,100.0,25.0,20.0,542.0,13.0,
51,20181104053810.0,538.9,2.0,100.0,25.0,20.0,542.0,0.0,
52,20181104053820.0,535.2,74.0,100.0,25.0,20.0,538.0,69.0,
53,20181104053830.0,536.6,0.0,100.0,25.0,20.0,540.0,0.0,
54,20181104053840.0,537.1,2.0,100.0,25.0,20.0,541.0,0.0,
55,20181104053850.0,529.2,127.0,99.0,25.0,20.0,531.0,3.0,
56,20181104053900.0,530.5,76.0,99.0,25.0,20.0,533.0,57.0,
57,20181104053910.0,535.0,-1.0,99.0,25.0,20.0,538.0,0.0,
58,20181104053920.0,535.5,2.0,99.0,25.0,20.0,539.0,0.0,
59,20181104053930.0,528.7,143.0,99.0,25.0,20.0,531.0,22.0,
60,20181104053940.0,534.5,0.0,99.0,25.0,20.0,538.0,0.0,
61,20181104053950.0,533.4,35.0,99.0,25.0,20.0,536.0,26.0,
62,20181104054000.0,533.4,39.0,98.0,25.0,20.0,537.0,29.0,
63,20181104054010.0,535.5,0.0,98.0,25.0,20.0,539.0,0.0,
64,20181104054020.0,535.8,0.0,98.0,25.0,20.0,539.0,0.0,
65,20181104054030.0,533.8,40.0,98.0,25.0,20.0,537.0,31.0,
66,20181104054040.0,535.9,6.0,98.0,25.0,20.0,538.0,21.0,
67,20181104054050.0,532.8,57.0,98.0,25.0,20.0,536.0,46.0,
68,20181104054100.0,533.5,37.0,98.0,25.0,20.0,537.0,28.0,
69,20181104054110.0,535.6,0.0,98.0,25.0,20.0,539.0,0.0,
70,20181104054120.0,532.3,64.0,98.0,25.0,20.0,535.0,50.0,
71,20181104054130.0,533.3,39.0,98.0,25.0,20.0,537.0,26.0,
72,20181104054140.0,535.9,-1.0,98.0,25.0,20.0,539.0,0.0,
73,20181104054150.0,535.9,8.0,98.0,25.0,20.0,539.0,0.0,
74,20181104054200.0,528.4,117.0,98.0,25.0,20.0,531.0,104.0,
75,20181104054210.0,534.7,9.0,98.0,25.0,20.0,538.0,0.0,
76,20181104054220.0,535.3,14.0,98.0,25.0,20.0,539.0,0.0,
77,20181104054230.0,535.6,14.0,98.0,25.0,20.0,539.0,0.0,
78,20181104054240.0,535.8,6.0,98.0,25.0,20.0,539.0,0.0,
79,20181104054250.0,536.4,1.0,98.0,25.0,20.0,540.0,0.0,
80,20181104054300.0,532.0,108.0,98.0,25.0,20.0,534.0,105.0,
81,20181104054310.0,529.6,105.0,98.0,25.0,20.0,532.0,90.0,
82,20181104054320.0,532.9,18.0,98.0,25.0,20.0,538.0,-16.0,
83,20181104054330.0,532.4,55.0,98.0,25.0,20.0,535.0,41.0,
84,20181104054340.0,533.7,34.0,98.0,25.0,20.0,537.0,27.0,
85,20181104054350.0,539.3,-64.0,98.0,25.0,20.0,543.0,-69.0,
86,20181104054400.0,536.9,1.0,98.0,25.0,20.0,540.0,0.0,
87,20181104054410.0,536.9,1.0,98.0,25.0,20.0,540.0,0.0,
88,20181104054420.0,537.0,1.0,98.0,25.0,20.0,541.0,0.0,
89,20181104054430.0,537.1,1.0,98.0,25.0,20.0,541.0,0.0,
90,20181104054440.0,537.2,1.0,98.0,25.0,20.0,541.0,0.0,
91,20181104054450.0,537.2,1.0,98.0,25.0,20.0,541.0,0.0,
92,20181104054500.0,537.3,1.0,98.0,25.0,20.0,541.0,0.0,
93,20181104054510.0,537.3,1.0,98.0,25.0,20.0,541.0,0.0,
94,20181104054520.0,537.4,1.0,98.0,25.0,20.0,541.0,0.0,
95,20181104054530.0,533.7,82.0,98.0,25.0,20.0,536.0,80.0,
