,time,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage
0,20181110114623,542.1,11,100,15,13,540,0,78681.6
1,20181110114633,541.9,0,100,15,13,539,0,
2,20181110114643,541.8,1,100,15,13,540,0,
3,20181110114653,541.6,1,100,15,13,540,0,
4,20181110114703,541.8,1,100,15,13,540,0,
5,20181110114713,541.8,1,100,15,13,540,0,
6,20181110114723,541.8,1,100,15,13,540,0,
7,20181110114733,541.8,1,100,15,13,540,0,
8,20181110114743,541.8,1,100,15,13,540,0,
9,20181110114753,541.8,1,100,15,13,540,0,
10,20181110114803,541.7,1,100,15,13,540,0,
11,20181110114813,541.7,1,100,15,13,540,0,
12,20181110114823,541.7,0,100,15,13,540,0,
13,20181110114833,541.7,0,100,15,13,540,0,
14,20181110114843,541.6,0,100,15,13,540,0,
15,20181110114853,541.6,1,100,15,13,539,0,
16,20181110114903,535.6,88,100,15,13,532,94,
17,20181110114913,539.7,0,100,15,13,538,0,
18,20181110114923,539.9,0,100,15,13,538,0,
19,20181110114933,539.6,2,100,15,13,538,0,
20,20181110114943,538.8,0,100,15,13,537,0,
21,20181110114953,539,1,100,15,13,537,0,
22,20181110115003,531.6,77,99,15,13,528,97,
23,20181110115013,533,40,99,15,13,531,42,
24,20181110115023,533.9,0,99,15,13,532,0,
25,20181110115033,534.8,0,99,15,13,533,0,
26,20181110115043,535.4,0,99,15,13,533,0,
27,20181110115053,526.3,131,99,15,13,522,169,
28,20181110115103,532.4,-6,99,15,13,531,0,
29,20181110115113,519.6,219,99,15,13,516,263,
30,20181110115123,532.3,0,99,15,13,530,0,
31,20181110115133,533.6,0,99,15,13,531,0,
32,20181110115143,532.8,0,98,15,13,531,0,
33,20181110115153,518.5,220,98,15,13,515,261,
34,20181110115203,531.9,-4,98,16,13,530,0,
35,20181110115213,532.5,5,98,16,13,531,21,
36,20181110115223,534.3,-7,98,15,13,532,0,
37,20181110115233,534.3,-1,98,15,13,532,0,
38,20181110115243,526.1,127,98,15,13,525,90,
39,20181110115253,533.2,-2,98,15,13,531,0,
40,20181110115303,534,0,98,15,13,531,0,
41,20181110115313,534.4,15,98,15,13,532,0,
42,20181110115323,534,17,98,15,13,532,14,
43,20181110115333,526.6,144,98,15,13,523,152,
44,20181110115343,519.5,199,98,15,13,519,199,
45,20181110115353,527.1,77,97,16,13,524,106,
46,20181110115403,529.7,26,97,16,13,530,29,
47,20181110115413,533.6,-17,97,16,13,532,18,
48,20181110115423,536.7,-54,97,16,13,536,-40,
49,20181110115433,539.9,-60,97,16,13,538,-61,
50,20181110115443,536.1,0,97,16,13,534,0,
51,20181110115453,536.1,0,97,16,13,534,0,
52,20181110115503,536,4,97,16,13,534,0,
53,20181110115513,534.6,24,97,16,13,533,0,
54,20181110115523,530.8,54,97,16,13,532,2,
55,20181110115533,539.5,-62,97,16,13,534,-3,
56,20181110115543,535.8,1,97,16,13,533,0,
57,20181110115553,535.2,-8,97,16,13,533,-5,
58,20181110115603,535.8,0,97,16,13,533,0,
59,20181110115613,535,4,97,16,13,533,0,
60,20181110115623,534.4,19,97,16,13,533,2,
61,20181110115633,532.1,61,97,16,13,526,124,
62,20181110115643,532,44,97,16,13,533,2,
63,20181110115653,533.8,40,97,16,13,530,57,
64,20181110115703,536.3,0,97,16,13,534,0,
65,20181110115713,536.7,0,97,16,13,534,0,
66,20181110115723,536.7,1,97,16,13,534,0,
67,20181110115733,525.8,150,97,16,13,522,160,
68,20181110115743,526.8,126,97,16,13,526,99,
69,20181110115753,540.9,-80,97,16,13,539,-80,
70,20181110115803,538.8,-73,97,16,13,538,-83,
71,20181110115813,541,-76,97,16,13,539,-76,
72,20181110115823,523.9,170,97,16,13,521,177,
73,20181110115833,526.1,102,96,16,13,523,124,
74,20181110115843,533.4,-16,96,16,13,531,15,
75,20181110115853,527.3,91,96,16,13,524,117,
76,20181110115903,528.5,70,96,16,13,523,133,
77,20181110115913,539,-98,96,16,13,537,-63,
78,20181110115923,534.1,48,96,16,13,530,52,
79,20181110115933,521.7,179,96,16,13,518,215,
80,20181110115943,524.5,112,95,16,13,521,145,
81,20181110115953,529.7,30,95,16,13,527,73,
82,20181110120003,527.5,76,95,16,13,525,111,
83,20181110120013,530.4,35,95,16,13,528,76,
84,20181110120023,535.2,-19,95,16,13,533,12,
85,20181110120033,542.1,-83,95,16,13,539,-67,
86,20181110120043,534.4,39,95,16,13,529,74,
87,20181110120053,531.9,60,95,16,13,529,63,
88,20181110120103,540.7,-82,95,16,13,535,-6,
89,20181110120113,520.3,212,95,16,13,520,181,
90,20181110120123,529.5,54,95,16,13,527,78,
91,20181110120133,528.3,72,95,16,13,525,100,
92,20181110120143,530.2,32,95,16,13,528,64,
93,20181110120153,531.7,27,94,16,13,529,63,
94,20181110120203,530,53,94,16,13,527,82,
95,20181110120213,534.8,-20,94,16,13,533,11,
96,20181110120223,528.4,75,94,16,13,525,104,
97,20181110120233,534.3,-18,94,16,13,532,17,
98,20181110120243,529.1,68,94,16,13,528,73,
99,20181110120253,528.7,69,94,16,13,526,103,
100,20181110120303,535.7,-19,94,16,13,533,5,
101,20181110120313,539.8,-13,94,16,13,538,-45,
102,20181110120323,526.4,127,94,16,13,523,154,
103,20181110120333,529.9,56,94,16,13,527,78,
104,20181110120343,531.1,44,94,16,13,528,65,
105,20181110120353,528.1,85,94,16,14,525,109,
106,20181110120403,530,53,94,16,13,527,80,
107,20181110120413,531.6,25,93,16,14,529,54,
108,20181110120423,529.8,66,93,16,14,527,90,
109,20181110120433,532.4,1,93,16,14,532,12,
110,20181110120443,531.2,63,93,16,13,528,69,
111,20181110120453,528.2,98,93,16,14,525,109,
112,20181110120503,530.2,66,93,16,14,525,139,
113,20181110120513,527.7,93,93,16,14,525,109,
114,20181110120523,535.3,-18,93,16,14,531,28,
115,20181110120533,521.8,188,92,16,14,520,197,
116,20181110120543,528.2,93,92,16,14,526,96,
117,20181110120553,529.9,60,92,16,14,527,80,
118,20181110120603,528.8,57,92,16,14,526,83,
119,20181110120613,531.4,33,92,16,14,529,59,
120,20181110120623,529.9,80,92,16,14,526,101,
121,20181110120633,531.1,40,92,16,14,528,64,
122,20181110120643,536.1,-18,92,16,14,534,-1,
123,20181110120653,536.8,-12,92,16,14,534,-12,
124,20181110120703,542.2,-72,92,16,14,536,-19,
125,20181110120713,537.3,-12,92,16,14,535,-11,
126,20181110120723,536.6,0,92,16,14,534,0,
127,20181110120733,536.7,0,92,16,14,533,0,
128,20181110123633,538.3,0,92,16,14,536,0,
129,20181110123643,538.1,-2,92,16,14,535,0,
130,20181110123653,537.3,2,92,16,14,536,0,
131,20181110123703,537.5,4,92,16,14,536,0,
132,20181110123713,537.5,1,92,16,14,535,0,
133,20181110123723,530.5,112,92,16,14,528,106,
134,20181110123733,532.1,64,92,16,14,530,51,
135,20181110123743,535.6,-15,92,16,14,534,-10,
136,20181110123753,528.7,95,92,16,14,526,116,
137,20181110123803,526.4,125,92,16,14,524,158,
138,20181110123813,531.1,67,92,16,14,525,120,
139,20181110123823,528.5,84,92,16,14,526,103,
140,20181110123833,534.3,-2,92,16,14,530,56,
141,20181110123843,536.2,-16,92,16,14,534,0,
142,20181110123853,530.2,113,92,16,14,534,4,
143,20181110123903,521,219,92,16,14,517,247,
144,20181110123913,534.9,-16,91,16,14,533,0,
145,20181110123923,542.2,-135,91,16,14,542,-135,
146,20181110123933,532.3,47,91,16,14,530,54,
147,20181110123943,542.9,-134,91,16,14,543,-140,
148,20181110123953,539.4,-19,91,16,14,536,-14,
149,20181110124003,537.4,0,91,16,14,535,0,
150,20181110124013,537.4,0,91,16,14,535,0,
