,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,milediff,total_P,motor_P,speeddiff,milegap,tempMAXMINdiff,SOCgap
0,0.0,545.0,13.0,100.0,18.0,15.0,549.0,0.0,66097.0,0.0,7085.0,0.0,,0.0,3.0,0.0
1,0.0,544.9,4.0,100.0,18.0,15.0,548.0,0.0,66097.0,0.0,2179.6,0.0,0.0,0.0,3.0,0.0
2,0.0,544.2,7.0,100.0,18.0,15.0,548.0,0.0,66097.0,0.0,3809.400000000001,0.0,0.0,0.0,3.0,0.0
3,0.0,544.1,8.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,4352.8,0.0,0.0,0.0,3.0,0.0
4,0.0,543.7,-1.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,-543.7,0.0,0.0,0.0,3.0,0.0
5,0.0,543.1,11.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,5974.1,0.0,0.0,0.0,3.0,0.0
6,0.0,543.2,5.5,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,2987.6000000000013,0.0,0.0,0.0,3.0,0.0
7,0.0,543.2,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8,0.0,543.3,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
9,0.0,543.3,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
10,0.0,543.3,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
11,0.0,543.4,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
12,0.0,543.4,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
13,0.0,543.4,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
14,0.0,543.4,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
15,0.0,543.3,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
16,0.0,543.3,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
17,0.0,543.3,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
18,0.0,543.3,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
19,0.0,543.3,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
20,0.0,543.2,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
21,0.0,543.2,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
22,0.0,543.2,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
23,0.0,543.2,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
24,0.0,543.2,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
25,0.0,543.2,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
26,0.0,543.2,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
27,0.0,543.1,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
28,0.0,543.1,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
29,0.0,543.1,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
30,0.0,543.1,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
31,0.0,543.0,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
32,0.0,543.0,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
33,0.0,543.0,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
34,0.0,543.0,0.0,100.0,18.0,15.0,547.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
35,0.0,543.0,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
36,0.0,542.9,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
37,0.0,542.9,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
38,0.0,542.9,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
39,0.0,542.9,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
40,0.0,542.9,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
41,0.0,542.8,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
42,0.0,542.8,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
43,0.0,542.8,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
44,0.0,542.7,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
45,0.0,542.7,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
46,0.0,542.7,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
47,0.0,542.7,0.0,100.0,18.0,15.0,546.0,0.0,66097.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
48,1.0,542.4,4.0,100.0,18.0,15.0,546.0,1.0,66097.0,0.0,2169.6,546.0,1.0,0.0,3.0,0.0
49,12.0,539.9,29.0,100.0,18.0,15.0,545.0,0.0,66097.0,0.0,15657.1,0.0,11.0,0.0,3.0,0.0
50,10.0,538.8,51.0,100.0,18.0,15.0,542.0,43.0,66097.0,0.0,27478.8,23306.0,-2.0,0.0,3.0,0.0
51,23.0,539.3,1.0,100.0,18.0,15.0,543.0,0.0,66097.0,0.0,539.3,0.0,13.0,0.0,3.0,0.0
52,28.0,536.8,29.0,100.0,18.0,15.0,540.0,22.0,66097.1,0.10000000000582077,15567.2,11880.0,5.0,0.10000000000582077,3.0,0.0
53,32.0,537.4,0.0,99.0,18.0,15.0,541.0,0.0,66097.2,0.09999999999126884,0.0,0.0,4.0,0.1999999999970896,3.0,1.0
54,35.0,533.3,67.0,99.0,18.0,15.0,537.0,48.0,66097.3,0.10000000000582077,35731.1,25776.0,3.0,0.3000000000029104,3.0,1.0
55,33.0,536.8,0.0,99.0,18.0,15.0,540.0,0.0,66097.4,0.09999999999126884,0.0,0.0,-2.0,0.3999999999941792,3.0,1.0
56,29.0,534.0,70.0,99.0,18.0,15.0,535.0,74.0,66097.5,0.10000000000582077,37380.0,39590.0,-4.0,0.5,3.0,1.0
57,26.0,536.5,1.0,99.0,18.0,15.0,540.0,0.0,66097.5,0.0,536.5,0.0,-3.0,0.5,3.0,1.0
58,0.0,536.8,3.0,99.0,18.0,15.0,540.0,0.0,66097.6,0.10000000000582077,1610.4,0.0,-26.0,0.6000000000058208,3.0,1.0
59,29.0,530.0,97.0,99.0,18.0,15.0,533.0,84.0,66097.6,0.0,51410.0,44772.0,29.0,0.6000000000058208,3.0,1.0
60,32.5,531.85,55.5,99.0,18.0,15.0,535.5,42.0,66097.85,0.25,29517.67500000001,22491.0,3.5,0.8500000000058208,3.0,1.0
61,33.0,535.4,0.0,99.0,18.0,15.0,539.0,0.0,66097.8,-0.05000000000291038,0.0,0.0,0.5,0.8000000000029104,3.0,1.0
62,34.666666666666664,534.2333333333332,17.666666666666664,99.0,18.0,15.0,537.6666666666666,13.666666666666664,66097.93333333332,0.13333333333139308,9438.12222222222,7348.111111111109,1.6666666666666643,0.9333333333197515,3.0,1.0
63,36.33333333333333,533.0666666666666,35.33333333333333,99.0,18.0,15.0,536.3333333333333,27.33333333333333,66098.06666666668,0.13333333333139308,18835.02222222222,14659.777777777774,1.6666666666666643,1.0666666666802485,3.0,1.0
64,36.0,533.7,14.0,99.0,18.0,15.0,538.0,0.0,66098.1,0.033333333340124234,7471.800000000001,0.0,-0.3333333333333286,1.1000000000058208,3.0,1.0
65,38.0,531.9,53.0,99.0,18.0,15.0,535.0,41.0,66098.2,0.09999999999126884,28190.7,21935.0,2.0,1.1999999999970896,3.0,1.0
66,35.0,532.9666666666667,35.333333333333336,99.0,18.0,15.0,536.0,27.333333333333336,66098.33333333334,0.13333333334594502,18831.488888888893,14650.666666666668,-3.0,1.3333333333430346,3.0,1.0
67,32.0,534.0333333333333,17.66666666666667,99.0,18.0,15.0,537.0,13.666666666666668,66098.46666666667,0.13333333333139308,9434.588888888891,7339.000000000001,-3.0,1.4666666666744277,3.0,1.0
68,42.0,534.2,0.0,99.0,18.0,15.0,538.0,0.0,66098.5,0.03333333332557231,0.0,0.0,10.0,1.5,3.0,1.0
69,29.0,535.1,0.0,99.0,18.0,15.0,538.0,0.0,66098.6,0.10000000000582077,0.0,0.0,-13.0,1.6000000000058208,3.0,1.0
70,3.0,535.5,1.0,99.0,18.0,15.0,539.0,0.0,66098.7,0.09999999999126884,535.5,0.0,-26.0,1.6999999999970896,3.0,1.0
71,0.0,535.8,1.0,99.0,18.0,15.0,539.0,0.0,66098.7,0.0,535.8,0.0,-3.0,1.6999999999970896,3.0,1.0
72,0.0,536.1,1.0,99.0,18.0,15.0,539.0,0.0,66098.7,0.0,536.1,0.0,0.0,1.6999999999970896,3.0,1.0
73,3.0,536.0,4.0,99.0,18.0,15.0,539.0,10.0,66098.7,0.0,2144.0,5390.0,3.0,1.6999999999970896,3.0,1.0
74,8.0,535.7,3.0,98.66666666666666,18.0,15.0,538.6666666666666,6.666666666666668,66098.8,0.10000000000582077,1607.1,3591.1111111111113,5.0,1.8000000000029104,3.0,1.3333333333333428
75,13.0,535.4000000000002,2.0,98.33333333333331,18.0,15.0,538.3333333333333,3.333333333333334,66098.9,0.09999999999126884,1070.8000000000004,1794.4444444444446,5.0,1.8999999999941792,3.0,1.6666666666666856
76,41.0,534.7,0.0,98.0,18.0,15.0,538.0,0.0,66099.0,0.10000000000582077,0.0,0.0,28.0,2.0,3.0,2.0
77,18.0,535.1,1.0,98.0,18.0,15.0,538.0,0.0,66099.0,0.0,535.1,0.0,-23.0,2.0,3.0,2.0
78,0.0,535.6,1.0,98.0,18.0,15.0,539.0,0.0,66099.1,0.10000000000582077,535.6,0.0,-18.0,2.1000000000058208,3.0,2.0
79,12.0,534.9666666666667,1.0,98.0,18.0,15.0,538.3333333333334,0.0,66099.23333333334,0.13333333333139308,534.9666666666667,0.0,12.0,2.233333333337214,3.0,2.0
80,24.0,534.3333333333334,1.0,98.0,18.0,15.0,537.6666666666667,0.0,66099.36666666668,0.13333333333139308,534.3333333333334,0.0,12.0,2.3666666666831597,3.0,2.0
81,37.0,531.6,52.0,98.0,18.0,15.0,534.0,42.0,66099.2,-0.1666666666715173,27643.2,22428.0,13.0,2.1999999999970896,3.0,2.0
82,24.66666666666667,532.7333333333332,37.0,98.0,18.0,15.0,535.3333333333333,28.0,66099.33333333331,0.13333333333139308,19711.13333333333,14989.333333333332,-12.333333333333329,2.3333333333139312,3.0,2.0
83,12.333333333333336,533.8666666666667,22.0,98.0,18.0,15.0,536.6666666666666,14.0,66099.46666666667,0.13333333334594502,11745.066666666668,7513.333333333332,-12.333333333333336,2.466666666674428,3.0,2.0
84,36.0,533.7,1.0,98.0,18.0,15.0,537.0,0.0,66099.5,0.03333333332557231,533.7,0.0,23.666666666666664,2.5,3.0,2.0
85,18.0,534.45,0.5,98.0,18.0,15.0,537.5,0.0,66099.55,0.05000000000291038,267.225,0.0,-18.0,2.5500000000029104,3.0,2.0
86,0.0,535.0,7.0,98.0,18.0,15.0,538.0,0.0,66099.6,0.05000000000291038,3745.0,0.0,-18.0,2.6000000000058208,3.0,2.0
87,0.0,535.2,0.0,98.0,18.0,15.0,538.0,0.0,66099.6,0.0,0.0,0.0,0.0,2.6000000000058208,3.0,2.0
88,0.0,535.4,14.0,98.0,18.0,15.0,539.0,0.0,66099.6,0.0,7495.599999999998,0.0,0.0,2.6000000000058208,3.0,2.0
89,0.0,536.0,1.0,98.0,18.0,15.0,539.0,0.0,66099.6,0.0,536.0,0.0,0.0,2.6000000000058208,3.0,2.0
90,0.0,536.2,1.0,98.0,18.0,15.0,539.0,0.0,66099.6,0.0,536.2,0.0,0.0,2.6000000000058208,3.0,2.0
91,0.0,536.4,1.0,98.0,18.0,15.0,540.0,0.0,66099.6,0.0,536.4,0.0,0.0,2.6000000000058208,3.0,2.0
92,0.0,536.5,1.0,98.0,18.0,15.0,540.0,0.0,66099.6,0.0,536.5,0.0,0.0,2.6000000000058208,3.0,2.0
93,0.0,536.6,1.0,98.0,18.0,15.0,540.0,0.0,66099.6,0.0,536.6,0.0,0.0,2.6000000000058208,3.0,2.0
94,0.0,536.7,1.0,98.0,18.0,15.0,540.0,0.0,66099.6,0.0,536.7,0.0,0.0,2.6000000000058208,3.0,2.0
95,18.0,534.6500000000002,36.5,98.0,18.0,15.0,537.0,35.0,66099.70000000001,0.10000000000582077,19514.725000000006,18795.0,18.0,2.7000000000116415,3.0,2.0
96,40.0,529.7,96.0,98.0,18.0,15.0,532.0,81.0,66099.7,-1.4551915228366852e-11,50851.2,43092.0,22.0,2.6999999999970896,3.0,2.0
