,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,milediff,total_P,motor_P,speeddiff,milegap,tempMAXMINdiff,SOCgap
0,10.0,542.1,-27.0,70.0,24.0,16.0,544.0,-27.0,44046.3,0.0,-14636.7,-14688.0,,0.0,8.0,0.0
1,0.0,538.7,1.0,70.0,24.0,16.0,541.0,0.0,44046.3,0.0,538.7,0.0,-10.0,0.0,8.0,0.0
2,19.0,533.7,61.0,70.0,24.0,16.0,535.0,55.0,44046.3,0.0,32555.700000000004,29425.0,19.0,0.0,8.0,0.0
3,41.0,531.4,43.0,70.0,24.0,16.0,533.0,33.0,44046.4,0.0999999999985448,22850.2,17589.0,22.0,0.0999999999985448,8.0,0.0
4,44.0,536.2,-15.0,70.0,24.0,16.0,538.0,-15.0,44046.5,0.0999999999985448,-8043.000000000001,-8070.0,3.0,0.1999999999970896,8.0,0.0
5,42.0,532.8,54.0,70.0,24.0,16.0,534.0,48.0,44046.6,0.0999999999985448,28771.2,25632.0,-2.0,0.2999999999956344,8.0,0.0
6,41.0,537.8,-17.0,70.0,24.0,16.0,540.0,-20.0,44046.8,0.2000000000043656,-9142.6,-10800.0,-1.0,0.5,8.0,0.0
7,6.0,540.5,-13.0,70.0,24.0,16.0,542.0,-14.0,44046.9,0.0999999999985448,-7026.5,-7588.0,-35.0,0.5999999999985448,8.0,0.0
8,3.0,537.4,16.0,70.0,24.0,16.0,539.0,13.0,44046.9,0.0,8598.4,7007.0,-3.0,0.5999999999985448,8.0,0.0
9,32.0,531.3,64.0,70.0,24.0,16.0,532.0,55.0,44046.9,0.0,34003.2,29260.0,29.0,0.5999999999985448,8.0,0.0
10,41.0,534.8,3.0,70.0,24.0,16.0,536.0,12.0,44047.0,0.0999999999985448,1604.4,6432.0,9.0,0.6999999999970896,8.0,0.0
11,44.0,533.8,28.0,70.0,24.0,16.0,535.0,25.0,44047.1,0.0999999999985448,14946.399999999998,13375.0,3.0,0.7999999999956344,8.0,0.0
12,44.0,536.2,-13.0,70.0,24.0,16.0,538.0,-16.0,44047.3,0.2000000000043656,-6970.6,-8608.0,0.0,1.0,8.0,0.0
13,45.0,534.0,-2.0,70.0,24.0,16.0,537.0,-11.0,44047.4,0.0999999999985448,-1068.0,-5907.0,1.0,1.0999999999985448,8.0,0.0
14,45.0,529.6,80.0,70.0,24.0,16.0,530.0,69.0,44047.5,0.0999999999985448,42368.0,36570.0,0.0,1.1999999999970896,8.0,0.0
15,44.0,536.0,-14.0,70.0,24.0,16.0,538.0,-16.0,44047.6,0.0999999999985448,-7504.0,-8608.0,-1.0,1.2999999999956344,8.0,0.0
16,46.0,535.8,-14.0,70.0,24.0,16.0,538.0,-16.0,44047.7,0.0999999999985448,-7501.199999999999,-8608.0,2.0,1.3999999999941792,8.0,0.0
17,46.0,536.3,-14.0,70.0,24.0,16.0,538.0,-16.0,44047.9,0.2000000000043656,-7508.199999999999,-8608.0,0.0,1.5999999999985448,8.0,0.0
18,5.0,538.5,-8.0,70.0,24.0,16.0,540.0,-10.0,44048.0,0.0999999999985448,-4308.0,-5400.0,-41.0,1.6999999999970896,8.0,0.0
19,14.0,531.9,68.0,70.0,24.0,16.0,533.0,63.0,44048.0,0.0,36169.2,33579.0,9.0,1.6999999999970896,8.0,0.0
20,17.0,540.2,-61.0,70.0,24.0,16.0,542.0,-61.0,44048.0,0.0,-32952.200000000004,-33062.0,3.0,1.6999999999970896,8.0,0.0
21,0.0,536.3,0.0,70.0,24.0,16.0,538.0,0.0,44048.0,0.0,0.0,0.0,-17.0,1.6999999999970896,8.0,0.0
22,0.0,536.0,3.0,70.0,24.0,16.0,538.0,0.0,44048.0,0.0,1608.0,0.0,0.0,1.6999999999970896,8.0,0.0
23,0.0,535.9,14.0,70.0,24.0,16.0,538.0,0.0,44048.0,0.0,7502.599999999998,0.0,0.0,1.6999999999970896,8.0,0.0
24,0.0,535.8,0.0,70.0,24.0,16.0,538.0,0.0,44048.0,0.0,0.0,0.0,0.0,1.6999999999970896,8.0,0.0
25,0.0,535.8,10.0,70.0,24.0,16.0,538.0,0.0,44048.0,0.0,5358.0,0.0,0.0,1.6999999999970896,8.0,0.0
26,18.0,530.4,74.0,70.0,24.0,16.0,531.0,65.0,44048.1,0.0999999999985448,39249.6,34515.0,18.0,1.7999999999956344,8.0,0.0
27,40.0,528.8,62.0,70.0,24.0,16.0,529.0,56.0,44048.1,0.0,32785.6,29624.0,22.0,1.7999999999956344,8.0,0.0
28,47.0,529.4,37.0,69.0,24.0,16.0,531.0,27.0,44048.3,0.2000000000043656,19587.8,14337.0,7.0,2.0,8.0,1.0
29,49.0,533.6,-16.0,69.0,24.0,16.0,536.0,-18.0,44048.4,0.0999999999985448,-8537.6,-9648.0,2.0,2.0999999999985453,8.0,1.0
30,49.0,529.5,49.0,69.0,24.0,16.0,531.0,31.0,44048.5,0.0999999999985448,25945.5,16461.0,0.0,2.1999999999970896,8.0,1.0
31,47.0,534.4,-16.0,69.0,24.0,16.0,536.0,-17.0,44048.7,0.1999999999970896,-8550.4,-9112.0,-2.0,2.3999999999941792,8.0,1.0
32,47.0,531.9,28.0,69.0,24.0,16.0,533.0,25.0,44048.8,0.10000000000582077,14893.2,13325.0,0.0,2.5,8.0,1.0
33,49.0,532.1,17.0,69.0,24.0,16.0,534.0,14.0,44048.9,0.0999999999985448,9045.7,7476.0,2.0,2.5999999999985453,8.0,1.0
34,51.0,529.1,54.0,69.0,24.0,16.0,531.0,22.0,44049.1,0.1999999999970896,28571.4,11682.0,2.0,2.7999999999956344,8.0,1.0
35,51.0,531.4,21.0,69.0,24.0,16.0,534.0,-4.0,44049.2,0.0999999999985448,11159.4,-2136.0,0.0,2.8999999999941792,8.0,1.0
36,49.0,534.7,-17.0,69.0,24.0,16.0,537.0,-18.0,44049.3,0.10000000000582077,-9089.9,-9666.0,-2.0,3.0,8.0,1.0
37,33.0,545.0,-122.0,69.0,24.0,16.0,548.0,-20.0,44049.5,0.1999999999970896,-66490.0,-10960.0,-16.0,3.1999999999970896,8.0,1.0
38,23.0,536.8,1.0,69.0,24.0,16.0,538.0,0.0,44049.5,0.0,536.8,0.0,-10.0,3.1999999999970896,8.0,1.0
39,29.0,533.6,26.0,69.0,24.0,16.0,535.0,20.0,44049.6,0.0999999999985448,13873.6,10700.0,6.0,3.2999999999956344,8.0,1.0
40,38.0,530.8,48.0,69.0,24.0,16.0,532.0,31.0,44049.7,0.0999999999985448,25478.4,16492.0,9.0,3.3999999999941792,8.0,1.0
41,44.0,531.6,25.0,69.0,24.0,16.0,533.0,20.0,44049.8,0.10000000000582077,13290.0,10660.0,6.0,3.5,8.0,1.0
42,47.0,531.1,28.0,69.0,24.0,16.0,533.0,20.0,44049.9,0.0999999999985448,14870.8,10660.0,3.0,3.5999999999985453,8.0,1.0
43,49.0,531.5,23.0,69.0,24.0,16.0,533.0,18.0,44050.1,0.1999999999970896,12224.5,9594.0,2.0,3.7999999999956335,8.0,1.0
44,49.0,531.9,22.0,69.0,24.0,16.0,533.0,17.0,44050.2,0.0999999999985448,11701.8,9061.0,0.0,3.8999999999941792,8.0,1.0
45,51.0,529.3,54.0,69.0,24.0,16.0,530.0,46.0,44050.3,0.10000000000582077,28582.2,24380.0,2.0,4.0,8.0,1.0
46,51.0,531.4,16.0,69.0,24.0,16.0,535.0,-15.0,44050.5,0.1999999999970896,8502.4,-8025.0,0.0,4.1999999999970905,8.0,1.0
47,51.0,529.3,57.0,69.0,24.0,16.0,531.0,27.0,44050.6,0.0999999999985448,30170.1,14337.0,0.0,4.2999999999956335,8.0,1.0
48,51.0,533.4,-15.0,69.0,24.0,16.0,536.0,-18.0,44050.8,0.2000000000043656,-8001.0,-9648.0,0.0,4.5,8.0,1.0
49,51.0,530.3,41.0,69.0,24.0,16.0,532.0,32.0,44050.9,0.0999999999985448,21742.3,17024.0,0.0,4.599999999998545,8.0,1.0
50,50.0,534.0,-17.0,69.0,24.0,16.0,536.0,-18.0,44051.0,0.0999999999985448,-9078.0,-9648.0,-1.0,4.6999999999970905,8.0,1.0
51,47.0,532.0,27.0,69.0,24.0,16.0,533.0,23.0,44051.2,0.1999999999970896,14364.0,12259.0,-3.0,4.8999999999941775,8.0,1.0
52,49.0,531.2,27.0,69.0,23.0,16.0,533.0,22.0,44051.3,0.10000000000582077,14342.4,11726.0,2.0,5.0,7.0,1.0
53,49.0,530.6,28.0,69.0,24.0,16.0,533.0,12.0,44051.4,0.0999999999985448,14856.8,6396.0,0.0,5.099999999998545,8.0,1.0
54,49.0,533.8,-17.0,68.0,23.0,16.0,536.0,-17.0,44051.6,0.1999999999970896,-9074.6,-9112.0,0.0,5.2999999999956335,7.0,2.0
55,49.0,530.7,42.0,68.0,23.0,16.0,532.0,36.0,44051.7,0.0999999999985448,22289.4,19152.0,0.0,5.399999999994179,7.0,2.0
56,47.0,531.5,17.0,68.0,23.0,16.0,533.0,14.0,44051.9,0.2000000000043656,9035.5,7462.0,-2.0,5.599999999998545,7.0,2.0
57,47.0,530.0,37.0,68.0,23.0,16.0,531.0,29.0,44052.0,0.0999999999985448,19610.0,15399.0,0.0,5.6999999999970905,7.0,2.0
