,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,milediff,total_P,motor_P,speeddiff,milegap,tempMAXMINdiff,SOCgap
0,0.0,537.0,11.0,100.0,14.0,6.0,541.0,0.0,45482.9,0.0,5907.0,0.0,,0.0,8.0,0.0
1,0.0,536.8,11.0,100.0,14.0,6.0,541.0,0.0,45482.9,0.0,5904.799999999997,0.0,0.0,0.0,8.0,0.0
2,0.0,536.6,11.0,100.0,14.0,6.0,541.0,0.0,45482.9,0.0,5902.6,0.0,0.0,0.0,8.0,0.0
3,0.0,536.4,11.0,100.0,14.0,6.0,541.0,0.0,45482.9,0.0,5900.4,0.0,0.0,0.0,8.0,0.0
4,0.0,536.3,11.0,100.0,14.0,6.0,541.0,0.0,45482.9,0.0,5899.299999999997,0.0,0.0,0.0,8.0,0.0
5,0.0,536.2,11.0,100.0,14.0,6.0,540.0,0.0,45482.9,0.0,5898.200000000003,0.0,0.0,0.0,8.0,0.0
6,0.0,536.0,11.0,100.0,14.0,6.0,540.0,0.0,45482.9,0.0,5896.0,0.0,0.0,0.0,8.0,0.0
7,0.0,535.9,11.0,100.0,14.0,6.0,540.0,0.0,45482.9,0.0,5894.9,0.0,0.0,0.0,8.0,0.0
8,0.0,535.8,11.0,100.0,14.0,6.0,540.0,0.0,45482.9,0.0,5893.799999999997,0.0,0.0,0.0,8.0,0.0
9,0.0,535.7,11.0,100.0,14.0,6.0,540.0,0.0,45482.9,0.0,5892.700000000003,0.0,0.0,0.0,8.0,0.0
10,0.0,535.7,11.0,99.0,14.0,6.0,540.0,0.0,45482.9,0.0,5892.700000000003,0.0,0.0,0.0,8.0,1.0
11,0.0,535.6,11.0,99.0,14.0,6.0,540.0,0.0,45482.9,0.0,5891.6,0.0,0.0,0.0,8.0,1.0
12,0.0,535.5,11.0,99.0,14.0,6.0,540.0,0.0,45482.9,0.0,5890.5,0.0,0.0,0.0,8.0,1.0
13,0.0,535.4,11.0,99.0,14.0,6.0,540.0,0.0,45482.9,0.0,5889.4,0.0,0.0,0.0,8.0,1.0
14,0.0,535.4,11.0,99.0,14.0,6.0,539.0,0.0,45482.9,0.0,5889.4,0.0,0.0,0.0,8.0,1.0
15,0.0,535.3,11.0,99.0,14.0,6.0,539.0,0.0,45482.9,0.0,5888.299999999997,0.0,0.0,0.0,8.0,1.0
16,0.0,535.3,11.0,99.0,14.0,6.0,539.0,0.0,45482.9,0.0,5888.299999999997,0.0,0.0,0.0,8.0,1.0
17,0.0,535.3,10.0,99.0,14.0,6.0,539.0,0.0,45482.9,0.0,5353.0,0.0,0.0,0.0,8.0,1.0
18,0.0,535.2,11.0,99.0,14.0,6.0,539.0,0.0,45482.9,0.0,5887.200000000003,0.0,0.0,0.0,8.0,1.0
19,0.0,535.2,10.0,99.0,14.0,6.0,539.0,0.0,45482.9,0.0,5352.0,0.0,0.0,0.0,8.0,1.0
20,0.0,535.1,10.0,99.0,14.0,6.0,539.0,0.0,45482.9,0.0,5351.0,0.0,0.0,0.0,8.0,1.0
21,0.0,535.1,10.0,99.0,14.0,6.0,539.0,0.0,45482.9,0.0,5351.0,0.0,0.0,0.0,8.0,1.0
22,0.0,535.1,11.0,99.0,14.0,6.0,539.0,0.0,45482.9,0.0,5886.1,0.0,0.0,0.0,8.0,1.0
23,0.0,535.1,11.0,99.0,14.0,6.0,539.0,0.0,45482.9,0.0,5886.1,0.0,0.0,0.0,8.0,1.0
24,0.0,535.1,10.0,99.0,14.0,6.0,539.0,0.0,45482.9,0.0,5351.0,0.0,0.0,0.0,8.0,1.0
25,0.0,535.1,10.0,99.0,14.0,6.0,539.0,0.0,45482.9,0.0,5351.0,0.0,0.0,0.0,8.0,1.0
26,0.0,535.1,10.0,99.0,14.0,6.0,539.0,0.0,45482.9,0.0,5351.0,0.0,0.0,0.0,8.0,1.0
27,9.0,534.3,13.0,99.0,14.0,6.0,538.0,0.0,45482.9,0.0,6945.9,0.0,9.0,0.0,8.0,1.0
28,1.0,534.3,16.0,99.0,14.0,6.0,538.0,0.0,45482.9,0.0,8548.8,0.0,-8.0,0.0,8.0,1.0
29,26.0,522.0,144.0,99.0,14.0,6.0,524.0,8.0,45482.9,0.0,75168.0,4192.0,25.0,0.0,8.0,1.0
30,26.0,532.7,12.0,99.0,14.0,6.0,537.0,0.0,45483.0,0.0999999999985448,6392.400000000002,0.0,0.0,0.0999999999985448,8.0,1.0
31,18.0,528.1,59.0,99.0,14.0,6.0,532.0,32.0,45483.1,0.0999999999985448,31157.9,17024.0,-8.0,0.1999999999970896,8.0,1.0
32,13.0,532.3,12.0,99.0,14.0,6.0,536.0,0.0,45483.1,0.0,6387.5999999999985,0.0,-5.0,0.1999999999970896,8.0,1.0
33,0.0,532.7,18.0,99.0,14.0,6.0,537.0,0.0,45483.1,0.0,9588.6,0.0,-13.0,0.1999999999970896,8.0,1.0
34,0.0,532.9,21.0,99.0,14.0,6.0,537.0,0.0,45483.1,0.0,11190.9,0.0,0.0,0.1999999999970896,8.0,1.0
35,0.0,533.1,22.0,99.0,14.0,6.0,537.0,0.0,45483.1,0.0,11728.2,0.0,0.0,0.1999999999970896,8.0,1.0
